"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"119"," 3.390000e+01","-1.165800e+02","CA","61.4444938709677","60.3184596428571","59.8422809677419","59.7344606666667","59.7788577419355","60.3287183333333","61.6094293548387","62.1012683870968","62.1841416666667","61.0541690322581","60.5505816666667","61.5929458064516"
"120"," 3.334876e+01","-1.128326e+02","APS","21.7304464516129","20.5884689285714","20.1529770967742","20.0337633333333","20.0612793548387","20.5885933333333","21.9022080645161","22.4037622580645","22.4822046666667","21.3187280645161","20.82994","21.8757119354839"
"121"," 3.334876e+01","-1.128327e+02","APS","21.7275009677419","20.5974475","20.1296696774194","20.0439536666667","20.0458074193548","20.6040756666667","21.9072780645161","22.3967974193548","22.4748916666667","21.3407541935484","20.8447093333333","21.875355483871"
"122"," 4.037500e+01","-1.117828e+02","PACE","32.2711109677419","31.1598275","30.6997622580645","30.5753583333333","30.6066819354839","31.1588563333333","32.4737680645161","32.9551825806452","33.0166036666667","31.8932503225806","31.397454","32.4403638709677"
"123"," 3.843000e+01","-1.217900e+02","CA","40.4051229032258","39.3094267857143","38.8127022580645","38.7042783333333","38.7486609677419","39.2981066666667","40.6071187096774","41.0980267741935","41.1527073333333","40.0264087096774","39.5281186666667","40.5638541935484"
"124"," 3.741751e+01","-1.220662e+02","CA","42.4957351612903","41.3591171428571","40.88819","40.760091","40.8277109677419","41.3614466666667","42.653835483871","43.1639661290323","43.22719","42.1047548387097","41.6062936666667","42.6275048387097"
"125"," 3.741743e+01","-1.220661e+02","CA","42.4843612903226","41.3614603571429","40.8852093548387","40.780233","40.815814516129","41.3631613333333","42.6679661290323","43.1593503225806","43.22708","42.1047403225806","41.5849913333333","42.6333077419355"
"126"," 3.741743e+01","-1.220663e+02","CA","42.4821287096774","41.3705428571429","40.8950990322581","40.7638286666667","40.8047677419355","41.3595863333333","42.6512467741935","43.1554809677419","43.2234706666667","42.077065483871","41.5837336666667","42.6356367741936"
"127"," 4.764889e+01","-1.219722e+02","PSE","36.6539983870968","35.5647521428571","35.0649","34.96499","34.9965777419355","35.5444486666667","36.8532793548387","37.3573048387097","37.4048183333333","36.2805477419355","35.786458","36.7950925806452"
"128"," 3.836919e+01","-1.207966e+02","CA","42.8389377419355","41.7142882142857","41.2499712903226","41.1326133333333","41.1776483870968","41.72499","43.0213961290323","43.5304632258065","43.570617","42.4591787096774","41.969742","42.9949825806452"
"129"," 4.080348e+01","-1.119278e+02","PACE","32.4415612903226","31.3410610714286","30.8536038709677","30.7437333333333","30.7814964516129","31.3252666666667","32.6178458064516","33.1340409677419","33.190862","32.07043","31.562651","32.6071880645161"
"130"," 3.626944e+01","-1.196483e+02","CA","42.8178770967742","41.7059267857143","41.2293396774194","41.1312703333333","41.1756648387097","41.7051923333333","43.0196403225806","43.4958925806452","43.5828506666667","42.4586867741935","41.9264583333333","42.9843851612903"
"131"," 4.511302e+01","-1.232379e+02","PGE","36.8159903225806","35.6929696428571","35.2293661290323","35.1377786666667","35.1418929032258","35.6901213333333","36.9886151612903","37.4925722580645","37.5585793333333","36.4495361290323","35.9326046666667","36.9679561290323"
"132"," 4.511302e+01","-1.232380e+02","PGE","36.8185296774194","35.7018025","35.2201948387097","35.1091676666667","35.1500248387097","35.697002","36.9754303225806","37.4965651612903","37.566155","36.4489374193548","35.922665","36.974835483871"
"133"," 3.899064e+01","-1.192042e+02","NV","37.2157287096774","36.1036578571429","35.6382380645161","35.5101843333333","35.5627303225806","36.1114563333333","37.3932948387097","37.8867093548387","37.9638863333333","36.8355512903226","36.3376433333333","37.3671206451613"
"134"," 3.899056e+01","-1.192042e+02","NV","37.2282906451613","36.1055221428571","35.646644516129","35.5367073333333","35.5519964516129","36.0874766666667","37.3866587096774","37.8924396774194","37.9587833333333","36.8372732258064","36.3425526666667","37.3798380645161"
"135"," 3.899056e+01","-1.192043e+02","NV","52.784544516129","51.6457446428571","51.1713974193548","51.0533063333333","51.1274967741935","51.6587283333333","52.9450609677419","53.4606341935484","53.516757","52.3887951612903","51.8899323333333","52.9302519354839"
"136"," 3.385316e+01","-1.178580e+02","CA","62.4700732258065","61.3690953571429","60.8886416129032","60.771699","60.7993948387097","61.3590333333333","62.6441612903226","63.1609103225806","63.2348316666667","62.1166335483871","61.600161","62.6300509677419"
"137"," 3.832398e+01","-1.173357e+02","NV","52.7770219354839","51.6567607142857","51.2000316129032","51.064991","51.1135496774194","51.6459703333333","52.938465483871","53.4503667741935","53.5156963333333","52.402964516129","51.9018396666667","52.9343416129032"
"138"," 4.851056e+01","-1.226114e+02","PSE","36.6497622580645","35.5267435714286","35.0506264516129","34.9525173333333","34.9810148387097","35.5303033333333","36.8303038709677","37.3223635483871","37.3905916666667","36.2733370967742","35.7796253333333","36.8148225806452"
"139"," 4.044984e+01","-1.223051e+02","CA","38.6534416129032","37.5394942857143","37.0541929032258","36.966513","36.9950083870968","37.558035","38.8370912903226","39.3359829032258","39.397371","38.276344516129","37.77978","38.8238941935484"
"140"," 4.379778e+01","-1.123672e+02","PACE","33.9492506451613","32.8401021428571","32.3493958064516","32.2329426666667","32.3039241935484","32.832751","34.1336961290323","34.6310829032258","34.6656196666667","33.5649061290323","33.0792073333333","34.1046296774194"
"141"," 3.624091e+01","-1.150852e+02","NV","40.7886180645161","39.6555753571429","39.1724967741935","39.0772323333333","39.1219509677419","39.6527576666667","40.9637590322581","41.4562067741935","41.5192433333333","40.3832287096774","39.8901776666667","40.9295232258064"
"142"," 3.624091e+01","-1.150853e+02","NV","40.7681832258065","39.6425735714286","39.1802374193548","39.0637943333333","39.0983358064516","39.6527233333333","40.9553138709677","41.460834516129","41.5245603333333","40.3891270967742","39.8792546666667","40.9386274193548"
"143"," 4.106783e+01","-1.119880e+02","PACE","32.6428793548387","31.5315889285714","31.0458690322581","30.9374076666667","30.9752819354839","31.5142646666667","32.8357909677419","33.3175706451613","33.3916286666667","32.2628058064516","31.7564136666667","32.7992809677419"
"144"," 4.106783e+01","-1.119881e+02","PACE","32.6672861290323","31.5318346428571","31.0399851612903","30.924768","30.9739361290323","31.5401133333333","32.79721","33.3042780645161","33.3929683333333","32.2769316129032","31.774656","32.7808509677419"
"145"," 3.599201e+01","-1.195714e+02","CA","43.9025158064516","42.7798639285714","42.296144516129","42.1998833333333","42.2312667741935","42.7799","44.0910780645161","44.5625577419355","44.6518126666667","43.523314516129","43.01518","44.0364241935484"
"146"," 3.981105e+01","-1.219198e+02","CA","40.4475351612903","39.3322171428571","38.8634677419355","38.731963","38.7781851612903","39.3229723333333","40.6267674193548","41.1209177419355","41.1907556666667","40.0777312903226","39.5699013333333","40.6002183870968"
"147"," 3.868032e+01","-1.233118e+02","CA","43.8598019354839","42.7251485714286","42.2586335483871","42.1500693333333","42.1810519354839","42.7209823333333","44.0234364516129","44.5163612903226","44.596146","43.490625483871","42.9554743333333","43.9988261290323"
"148"," 4.843806e+01","-1.223717e+02","PSE","36.6588677419355","35.536765","35.0561519354839","34.946021","34.9946483870968","35.5324356666667","36.8253506451613","37.3231929032258","37.395906","36.2700683870968","35.7771336666667","36.808385483871"
"149"," 4.106659e+01","-1.110385e+02","PACE","32.8969067741935","31.7719942857143","31.2823377419355","31.1885063333333","31.2227080645161","31.769232","33.065635483871","33.5678164516129","33.6193343333333","32.5072593548387","31.987261","33.0418764516129"
"150"," 3.565812e+01","-1.199960e+02","CA","42.2857429032258","41.1666053571429","40.7239906451613","40.580679","40.6211522580645","41.1778063333333","42.4837193548387","42.9816190322581","43.039601","41.9254935483871","41.4072073333333","42.459854516129"
"151"," 4.346222e+01","-1.053297e+02","PACE","31.8016687096774","30.6860582142857","30.1890435483871","30.1055766666667","30.170094516129","30.6646876666667","31.9818322580645","32.4799835483871","32.5444216666667","31.421245483871","30.9084226666667","31.9567674193548"
"152"," 3.598208e+01","-1.150842e+02","NV","40.7817912903226","39.672275","39.1999929032258","39.08649","39.1330087096774","39.666481","40.9539967741935","41.4634041935484","41.5532423333333","40.4239503225806","39.902847","40.9304038709677"
"153"," 3.598200e+01","-1.150842e+02","NV","40.806644516129","39.6750607142857","39.196655483871","39.0789493333333","39.1420290322581","39.676135","40.9776838709677","41.4666122580645","41.5267806666667","40.4042419354839","39.90795","40.9490332258065"
"154"," 3.598200e+01","-1.150843e+02","NV","40.8033096774194","39.6683171428571","39.1917583870968","39.0995826666667","39.1205503225806","39.672848","40.9813135483871","41.4614006451613","41.536462","40.4063638709677","39.9170276666667","40.9476861290323"
"155"," 3.801352e+01","-1.218165e+02","CA","41.3673932258065","40.2396303571429","39.7739780645161","39.655248","39.6894541935484","40.249857","41.5348180645161","42.0368329032258","42.100275","40.9934925806452","40.486093","41.509225483871"
"156"," 4.089358e+01","-1.223792e+02","CA","37.6917035483871","36.6062557142857","36.1101283870968","35.996632","36.0358935483871","36.584207","37.880535483871","38.3826519354839","38.439352","37.3144312903226","36.7969356666667","37.8627377419355"
"157"," 3.462990e+01","-1.124404e+02","APS","23.96716","22.8580775","22.3617548387097","22.2438663333333","22.3051574193548","22.821577","24.1131648387097","24.6163861290323","24.7140246666667","23.5803061290323","23.0771873333333","24.1036167741935"
"158"," 3.462982e+01","-1.124404e+02","APS","23.9504603225806","22.841805","22.3421041935484","22.2451213333333","22.282084516129","22.8232016666667","24.1442522580645","24.6216887096774","24.6904156666667","23.5758822580645","23.0626713333333","24.1139303225806"
"159"," 3.462982e+01","-1.124405e+02","APS","23.9527219354839","22.8345142857143","22.3492183870968","22.2592676666667","22.288755483871","22.8327733333333","24.1322590322581","24.6262974193548","24.7071066666667","23.5741125806452","23.0629783333333","24.1152351612903"
"160"," 4.234694e+01","-1.233053e+02","PACW","36.9802283870968","35.8480075","35.3593261290323","35.2657193333333","35.30109","35.8488613333333","37.1311687096774","37.62829","37.7091133333333","36.5809690322581","36.0814376666667","37.0936219354839"
"161"," 3.873993e+01","-1.206770e+02","CA","42.7524506451613","41.6572171428571","41.17042","41.073133","41.1021574193548","41.63993","42.9452816129032","43.4420748387097","43.508888","42.3624625806452","41.8756523333333","42.9130903225806"
"162"," 3.873975e+01","-1.206770e+02","CA","42.7720461290323","41.6232021428571","41.1588180645161","41.050239","41.107285483871","41.6492306666667","42.9401419354839","43.447405483871","43.49138","42.3682151612903","41.8715476666667","42.9205696774194"
"163"," 3.873975e+01","-1.206772e+02","CA","42.75837","41.6445503571429","41.1774619354839","41.0405493333333","41.0865429032258","41.6359543333333","42.9436974193548","43.4361093548387","43.496034","42.362685483871","41.8699833333333","42.9093419354839"
"164"," 3.736000e+01","-1.219799e+02","CA","42.3128364516129","41.1895021428571","40.7231929032258","40.6031803333333","40.6469322580645","41.209338","42.4942025806452","42.9785016129032","43.06666","41.9249848387097","41.4174863333333","42.4534135483871"
"165"," 3.736000e+01","-1.219801e+02","CA","42.3103919354839","41.1812528571429","40.7158441935484","40.6055266666667","40.646765483871","41.177395","42.4926696774194","42.9787232258065","43.0530333333333","41.9302012903226","41.4229233333333","42.4595770967742"
"166"," 4.715361e+01","-1.222736e+02","PSE","36.6789593548387","35.5517396428571","35.0875141935484","34.964705","35.0019141935484","35.553459","36.8349729032258","37.3469619354839","37.409237","36.2803806451613","35.789164","36.8120103225806"
"167"," 3.948083e+01","-1.215622e+02","CA","39.5331129032258","38.4282485714286","37.9446909677419","37.830134","37.8659974193548","38.41881","39.7054438709677","40.2156980645161","40.2806566666667","39.15393","38.6468416666667","39.6981622580645"
"168"," 3.635916e+01","-1.149112e+02","NV","40.7513058064516","39.6408132142857","39.1805570967742","39.0696266666667","39.1016267741935","39.6613316666667","40.9455835483871","41.45048","41.5159853333333","40.3802209677419","39.8876293333333","40.9249109677419"
"169"," 3.368371e+01","-1.120358e+02","APS","21.6777780645161","20.5601042857143","20.0955141935484","19.9509673333333","19.9982377419355","20.5625503333333","21.8484109677419","22.3507374193548","22.4157656666667","21.2929132258065","20.781272","21.8297729032258"
"170"," 3.368371e+01","-1.120359e+02","APS","21.6598377419355","20.5568078571429","20.0856203225806","19.9684463333333","20.0047664516129","20.5545636666667","21.8669522580645","22.3540522580645","22.413513","21.2936951612903","20.800763","21.8287612903226"
"171"," 3.901762e+01","-1.220616e+02","CA","41.2426025806452","40.1427267857143","39.6663783870968","39.5452406666667","39.5883232258064","40.1278013333333","41.4194022580645","41.91","41.9961636666667","40.8522564516129","40.3736646666667","41.4052374193548"
"172"," 3.512178e+01","-1.183890e+02","CA","60.2664596774194","59.1387107142857","58.6638712903226","58.5710626666667","58.6072583870968","59.1324556666667","60.4465303225806","60.9434116129032","61.0379536666667","59.8800077419355","59.3790986666667","60.4163964516129"
"173"," 4.086713e+01","-1.240883e+02","CA","44.1411487096774","43.0324517857143","42.5518919354839","42.448472","42.4695267741935","43.0272293333333","44.2985441935484","44.8278193548387","44.882052","43.7580287096774","43.2487643333333","44.312064516129"
"174"," 3.382111e+01","-1.182417e+02","CA","62.3918864516129","61.2630628571429","60.8045751612903","60.6810933333333","60.7151574193548","61.2837296666667","62.5674077419355","63.0631461290323","63.127832","61.9992093548387","61.5058773333333","62.5364341935484"
"175"," 4.888694e+01","-1.227266e+02","PSE","52.7751458064516","51.6669817857143","51.1886635483871","51.075763","51.128615483871","51.6482713333333","52.9356738709677","53.4483938709677","53.5283703333333","52.3943203225806","51.9062656666667","52.933715483871"
